Instance,Income
117562,13623.436
117563,35131.67
117564,34697.51
117565,17483.295
117566,243997.25
117567,49240.28
117568,114491.29
117569,100893.875
117570,762821.4
117571,74308.47
117572,56922.48
117573,21953.889
117574,12024.466
117575,193058.5
117576,81668.05
117577,104017.67
117578,13103.336
117579,14211.893
117580,88164.45
117581,105174.94
117582,113040.37
117583,103235.26
117584,214254.48
117585,52626.652
117586,45242.035
117587,389508.66
117588,424963.84
117589,28083.422
117590,1502.6605
117591,496519.47
117592,339532.94
117593,58020.227
117594,27533.697
117595,31697.834
117596,152093.36
117597,267946.22
117598,132691.53
117599,36065.41
117600,16623.035
117601,53765.46
117602,51821.92
117603,38107.64
117604,501503.53
117605,29478.72
117606,37693.027
117607,20615.135
117608,37173.6
117609,28779.129
117610,294574.78
117611,11784.971
117612,233727.69
117613,31890.893
117614,61729.305
117615,18260.19
117616,53566.617
117617,39678.086
117618,73423.38
117619,254335.92
117620,17979.32
117621,105674.69
117622,49781.58
117623,338362.16
117624,161899.4
117625,106661.51
117626,687636.7
117627,157838.2
117628,46217.676
117629,36010.574
117630,32851.87
117631,14791.456
117632,324351.4
117633,55725.695
117634,153941.27
117635,48336.34
117636,17961.678
117637,66477.92
117638,200129.03
117639,19124.896
117640,43484.207
117641,64932.027
117642,16225.6455
117643,102084.555
117644,240137.81
117645,69605.55
117646,44869.49
117647,36017.707
117648,303172.38
117649,24755.3
117650,11337.9795
117651,23705.586
117652,55289.387
117653,44423.406
117654,3042.248
117655,17776.605
117656,63704.0
117657,612102.25
117658,119667.16
117659,136155.5
117660,76829.77
117661,159026.56
117662,118398.12
117663,226089.94
117664,315343.88
117665,43059.195
117666,32749.984
117667,167059.05
117668,45779.062
117669,37925.266
117670,342090.62
117671,67379.16
117672,589016.2
117673,26415.44
117674,89722.98
117675,82062.5
117676,177177.47
117677,48452.656
117678,284363.12
117679,51435.527
117680,69993.02
117681,43012.777
117682,127448.14
117683,8851.644
117684,54090.91
117685,2052.4348
117686,17007.793
117687,10444.46
117688,46538.305
117689,130361.195
117690,26353.182
117691,30230.889
117692,85175.02
117693,33182.098
117694,84665.836
117695,23379.531
117696,110969.62
117697,57861.895
117698,31969.303
117699,101549.74
117700,23791.39
117701,147339.83
117702,44990.96
117703,42096.95
117704,77139.78
117705,433961.88
117706,50592.645
117707,53946.35
117708,101699.32
117709,71994.32
117710,18608.223
117711,112991.74
117712,71721.75
117713,115592.375
117714,129291.32
117715,54183.72
117716,107909.63
117717,286822.44
117718,380586.0
117719,78393.516
117720,170093.38
117721,97785.9
117722,41549.016
117723,101461.46
117724,9777.227
117725,32823.895
117726,280013.16
117727,172013.34
117728,26811.652
117729,125303.984
117730,23054.09
117731,70756.98
117732,60381.023
117733,99924.8
117734,43422.312
117735,74639.83
117736,17197.154
117737,63325.0
117738,192150.45
117739,67099.04
117740,22181.268
117741,85326.08
117742,50520.543
117743,35130.72
117744,141533.72
117745,649892.3
117746,52597.43
117747,436600.0
117748,33813.44
117749,-317.97168
117750,26813.852
117751,32298.414
117752,93889.47
117753,122112.586
117754,6305.8276
117755,39709.016
117756,107026.24
117757,20674.412
117758,33107.66
117759,414321.38
117760,128055.945
117761,113490.25
117762,38815.02
117763,46595.594
117764,124822.055
117765,69019.42
117766,59894.652
117767,25354.389
117768,31610.232
117769,36635.64
117770,15236.463
117771,27754.578
117772,146841.6
117773,149101.33
117774,45249.273
117775,168761.84
117776,99714.016
117777,48839.387
117778,41097.992
117779,31503.21
117780,135817.73
117781,59175.426
117782,306944.4
117783,53264.24
117784,39556.223
117785,25616.691
117786,35005.824
117787,88233.63
117788,54769.887
117789,38433.906
117790,11521.183
117791,82497.5
117792,14708.383
117793,127762.67
117794,96824.74
117795,15648.801
117796,14850.915
117797,-581.5951
117798,25463.889
117799,80238.91
117800,17398.021
117801,59783.49
117802,60413.523
117803,39831.25
117804,180570.47
117805,102857.24
117806,109454.87
117807,13228.139
117808,49516.953
117809,87682.35
117810,24275.426
117811,29357.838
117812,44254.055
117813,29739.223
117814,206995.53
117815,110424.79
117816,157459.58
117817,78618.35
117818,12000.779
117819,328675.38
117820,23973.742
117821,56195.605
117822,77916.016
117823,21927.21
117824,3439.5652
117825,426012.94
117826,931697.56
117827,67067.984
117828,190478.9
117829,21069.098
117830,109161.13
117831,51681.957
117832,10884.965
117833,27928.176
117834,53574.605
117835,9969.553
117836,291630.53
117837,385494.84
117838,146194.98
117839,61755.277
117840,89839.336
117841,127587.914
117842,90014.65
117843,33126.223
117844,202609.61
117845,168512.92
117846,57057.24
117847,50691.266
117848,38308.195
117849,290647.28
117850,115348.32
117851,34368.684
117852,22480.969
117853,117297.14
117854,3595.044
117855,44552.133
117856,420433.75
117857,30948.553
117858,19016.777
117859,86263.35
117860,25603.166
117861,4356.606
117862,42867.113
117863,425953.94
117864,65070.68
117865,31091.459
117866,97466.66
117867,213300.72
117868,102743.5
117869,156335.6
117870,134168.28
117871,59952.707
117872,394821.62
117873,89666.49
117874,83107.3
117875,14412.56
117876,116632.15
117877,28403.54
117878,57674.676
117879,79940.05
117880,64110.707
117881,168738.92
117882,30021.705
117883,271250.47
117884,44534.082
117885,802.1511
117886,11406.795
117887,12996.268
117888,122213.68
117889,16847.256
117890,72351.39
117891,18552.059
117892,55815.664
117893,97634.06
117894,30193.393
117895,182694.86
117896,28245.277
117897,23127.88
117898,7482.6978
117899,73539.11
117900,86893.93
117901,18405.49
117902,26992.424
117903,10349.458
117904,177747.83
117905,90146.39
117906,60884.812
117907,33648.65
117908,29313.91
117909,80627.76
117910,176643.61
117911,8912.777
117912,205677.86
117913,21690.53
117914,162480.19
117915,509782.66
117916,87811.54
117917,418804.0
117918,26265.738
117919,31177.736
117920,1256499.0
117921,23940.768
117922,6677.394
117923,22131.836
117924,61470.344
117925,159540.22
117926,24301.04
117927,54361.496
117928,5713.0884
117929,393036.34
117930,23764.543
117931,369764.34
117932,142813.9
117933,50599.58
117934,392579.47
117935,70692.16
117936,39657.406
117937,24607.77
117938,109988.914
117939,36879.31
117940,24649.535
117941,14351.699
117942,76576.65
117943,199071.61
117944,13565.271
117945,297170.75
117946,245244.28
117947,185625.73
117948,26014.586
117949,114376.266
117950,20440.523
117951,309925.16
117952,74388.875
117953,26902.453
117954,40184.31
117955,33670.883
117956,67331.05
117957,262818.8
117958,26527.627
117959,30170.922
117960,117965.59
117961,108565.06
117962,63355.08
117963,21850.254
117964,382694.75
117965,162464.05
117966,71885.086
117967,31077.885
117968,54174.152
117969,84681.82
117970,178304.52
117971,34081.234
117972,71436.664
117973,156536.06
117974,132532.31
117975,78429.47
117976,16499.963
117977,117263.01
117978,96211.01
117979,35489.11
117980,12835.634
117981,72900.65
117982,32234.867
117983,590238.2
117984,111481.945
117985,96620.33
117986,57187.258
117987,29764.707
117988,86766.484
117989,57528.816
117990,26860.025
117991,103036.17
117992,52162.574
117993,204013.23
117994,297602.75
117995,104110.78
117996,60463.97
117997,135211.31
117998,96143.125
117999,77169.93
118000,227697.83
118001,40986.645
118002,31552.738
118003,131585.62
118004,124369.914
118005,79416.125
118006,43867.934
118007,74086.9
118008,254837.0
118009,64305.875
118010,11871.387
118011,12727.929
118012,39024.71
118013,108389.64
118014,627942.1
118015,94553.836
118016,126852.484
118017,63582.074
118018,12949.718
118019,19871.227
118020,20786.146
118021,37524.23
118022,26138.365
118023,47189.797
118024,96837.695
118025,95425.664
118026,57528.402
118027,63879.977
118028,33331.496
118029,152639.45
118030,44858.33
118031,40224.88
118032,124116.695
118033,107065.84
118034,122667.766
118035,103906.4
118036,209155.69
118037,237498.9
118038,19669.537
118039,35292.105
118040,58827.504
118041,78410.914
118042,132408.12
118043,34004.785
118044,46509.05
118045,42904.68
118046,41770.83
118047,39700.74
118048,33271.434
118049,11662.13
118050,47535.28
118051,66310.38
118052,45704.52
118053,158960.97
118054,59032.28
118055,299628.5
118056,124107.61
118057,773307.5
118058,23634.195
118059,27863.96
118060,458203.1
118061,76860.98
118062,260734.78
118063,310730.97
118064,42606.95
118065,30936.8
118066,189183.33
118067,184607.89
118068,3004.242
118069,137369.22
118070,23344.922
118071,66358.45
118072,50977.566
118073,17435.793
118074,3312.3208
118075,-1758.4587
118076,39489.96
118077,67631.2
118078,76713.49
118079,405918.06
118080,60196.43
118081,25647.236
118082,171923.36
118083,32713.898
118084,56350.78
118085,460776.4
118086,65820.28
118087,44600.055
118088,6768.627
118089,36606.71
118090,32831.395
118091,168650.7
118092,48830.336
118093,73669.414
118094,95419.14
118095,78379.44
118096,34204.258
118097,28493.496
118098,23924.102
118099,128684.44
118100,31664.613
118101,128417.695
118102,46866.008
118103,117893.64
118104,42942.207
118105,11590.298
118106,88798.805
118107,38669.984
118108,54432.816
118109,132743.31
118110,48347.832
118111,45895.44
118112,76630.03
118113,447945.6
118114,90972.72
118115,35630.0
118116,81118.77
118117,26679.04
118118,267369.72
118119,28223.041
118120,156444.8
118121,110534.99
118122,211647.42
118123,60314.934
118124,40025.137
118125,316183.6
118126,326986.72
118127,33899.06
118128,74998.51
118129,100735.86
118130,57414.445
118131,8000.737
118132,24613.504
118133,41717.76
118134,14921.205
118135,41978.44
118136,22931.805
118137,28293.736
118138,88556.83
118139,33369.35
118140,309660.84
118141,79137.43
118142,23838.238
118143,55390.082
118144,34559.926
118145,94014.11
118146,51045.062
118147,29441.57
118148,11506.417
118149,269248.06
118150,91955.21
118151,95046.664
118152,131836.02
118153,31567.96
118154,111230.43
118155,508476.3
118156,65219.46
118157,33671.438
118158,83043.695
118159,143194.2
118160,21051.283
118161,199497.84
118162,294053.6
118163,22960.877
118164,427610.4
118165,18876.664
118166,36214.055
118167,142801.81
118168,26506.203
118169,135636.0
118170,58143.58
118171,84965.23
118172,24035.023
118173,32042.488
118174,230618.55
118175,72507.65
118176,96393.125
118177,261700.67
118178,49279.46
118179,94298.984
118180,131121.52
118181,35046.164
118182,41019.062
118183,136550.94
118184,29545.055
118185,50738.273
118186,303109.9
118187,46251.434
118188,6024.3413
118189,46069.406
118190,66030.46
118191,38213.414
118192,62753.07
118193,506813.66
118194,60167.816
118195,26080.117
118196,139450.36
118197,25161.098
118198,107956.31
118199,23203.773
118200,411820.5
118201,53921.07
118202,41949.07
118203,36523.48
118204,10834.374
118205,15237.554
118206,29030.752
118207,70384.984
118208,295051.5
118209,130875.98
118210,11273.01
118211,76169.945
118212,17689.934
118213,23463.258
118214,12097.992
118215,24460.65
118216,120895.51
118217,72242.34
118218,133588.89
118219,106102.555
118220,110658.01
118221,144772.61
118222,290703.3
118223,150198.05
118224,22310.21
118225,50234.684
118226,200616.19
118227,78431.88
118228,45405.703
118229,120833.97
118230,375383.62
118231,19451.45
118232,27636.285
118233,43252.926
118234,325038.8
118235,131382.6
118236,161391.67
118237,166261.34
118238,53182.06
118239,100152.164
118240,47171.906
118241,62769.832
118242,194212.52
118243,21248.88
118244,47350.83
118245,38045.074
118246,86271.37
118247,56425.586
118248,531613.1
118249,193381.61
118250,64937.76
118251,20433.195
118252,1536.4612
118253,30803.047
118254,46648.684
118255,238594.8
118256,147508.53
118257,49875.996
118258,68108.86
118259,4148.664
118260,732118.2
118261,113964.71
118262,81420.96
118263,62831.016
118264,394435.44
118265,116756.555
118266,77063.25
118267,48621.8
118268,17415.508
118269,77250.266
118270,33568.605
118271,79831.766
118272,304388.94
118273,67622.31
118274,85531.13
118275,86872.61
118276,97982.21
118277,47692.7
118278,37488.74
118279,51033.824
118280,49800.332
118281,65518.81
118282,25503.676
118283,18173.02
118284,31814.303
118285,119025.02
118286,39847.156
118287,78696.625
118288,325443.3
118289,272214.7
118290,40655.27
118291,91167.83
118292,95190.73
118293,148197.03
118294,271884.1
118295,65353.805
118296,49356.562
118297,23608.11
118298,203552.02
118299,33363.94
118300,95796.01
118301,36296.195
118302,71034.766
118303,77336.445
118304,9882.819
118305,25085.982
118306,220598.38
118307,323601.16
118308,52125.492
118309,85069.51
118310,319740.66
118311,36947.875
118312,118933.71
118313,58443.402
118314,48221.863
118315,47861.96
118316,10909.464
118317,7167.861
118318,411509.3
118319,99387.75
118320,135407.36
118321,43476.297
118322,8776.053
118323,58435.996
118324,139140.9
118325,84721.24
118326,41020.418
118327,73322.99
118328,50264.28
118329,42470.055
118330,18651.594
118331,10596.646
118332,269734.72
118333,30251.977
118334,83383.266
118335,121378.95
118336,187951.69
118337,17410.389
118338,43866.695
118339,242112.92
118340,85926.055
118341,81597.05
118342,36614.62
118343,215936.48
118344,4323.737
118345,89003.336
118346,235542.97
118347,49970.508
118348,78099.89
118349,4964.2964
118350,46003.363
118351,51479.64
118352,162521.48
118353,48563.69
118354,683232.4
118355,54949.883
118356,40079.5
118357,7368.622
118358,71146.77
118359,29520.244
118360,554581.06
118361,99333.73
118362,72369.84
118363,60584.363
118364,67159.08
118365,16745.678
118366,39439.434
118367,157809.23
118368,85709.38
118369,171565.14
118370,37158.277
118371,100768.695
118372,88324.5
118373,41770.53
118374,10852.678
118375,34444.105
118376,17655.645
118377,49156.8
118378,40773.48
118379,369860.5
118380,57086.023
118381,327634.03
118382,95009.98
118383,5859.058
118384,32545.783
118385,19816.639
118386,69633.73
118387,399377.3
118388,46414.695
118389,53760.21
118390,84957.57
118391,54714.496
118392,20321.193
118393,124212.66
118394,187546.08
118395,25108.727
118396,99175.9
118397,28636.016
118398,52694.29
118399,35601.008
118400,82679.08
118401,93520.19
118402,23550.363
118403,203218.84
118404,46754.195
118405,22842.588
118406,11762.055
118407,31201.168
118408,97337.375
118409,22799.13
118410,31050.611
118411,49401.223
118412,519948.88
118413,145535.6
118414,37518.67
118415,25015.854
118416,21618.076
118417,14545.06
118418,66089.375
118419,28854.236
118420,49703.27
118421,60971.156
118422,24969.2
118423,333451.12
118424,34701.35
118425,188209.23
118426,480499.44
118427,67019.26
118428,43605.227
118429,40120.5
118430,21060.379
118431,171143.88
118432,15102.905
118433,97044.97
118434,27731.406
118435,252977.7
118436,30945.428
118437,44291.254
118438,21029.053
118439,40416.734
118440,98425.85
118441,11323.106
118442,88445.805
118443,85119.32
118444,130853.305
118445,203949.9
118446,87675.98
118447,152438.78
118448,45145.395
118449,453331.6
118450,54707.754
118451,243949.25
118452,69388.93
118453,51074.86
118454,108632.36
118455,431516.4
118456,11573.783
118457,27724.885
118458,69139.8
118459,305623.12
118460,113642.086
118461,28607.623
118462,114176.16
118463,263675.0
118464,48199.312
118465,42216.652
118466,30732.117
118467,16210.735
118468,24924.836
118469,57103.504
118470,41536.496
118471,249226.75
118472,21983.764
118473,45588.76
118474,25859.473
118475,147338.19
118476,103937.375
118477,33202.168
118478,57651.14
118479,110067.69
118480,28714.305
118481,88513.19
118482,94691.63
118483,55173.848
118484,16103.761
118485,86341.9
118486,146444.81
118487,30910.63
118488,129603.31
118489,17256.531
118490,3265.58
118491,98968.81
118492,26170.887
118493,440760.94
118494,151607.75
118495,335353.25
118496,27345.033
118497,112126.49
118498,50819.527
118499,178406.7
118500,10967.902
118501,28734.13
118502,244020.19
118503,109534.516
118504,117428.41
118505,32537.094
118506,238890.4
118507,19668.068
118508,71950.97
118509,58177.137
118510,29361.99
118511,46946.062
118512,293466.44
118513,61400.203
118514,273173.94
118515,3611.8801
118516,198662.03
118517,79726.26
118518,119206.31
118519,62868.15
118520,29348.986
118521,701540.2
